model,samples,positives,threshold,precision,recall,f1,pr_auc,roc_auc,brier_score,false_positive_rate,false_negative_rate,confusion_matrix,total_cost,cost_per_transaction,review_count,review_rate,false_flags,approved_fraud,reviewed_fraud,expected_review_misses,review_threshold,flag_threshold
xgboost,6000,136,0.09,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.09,0.09
xgboost,6000,136,0.1,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.1,0.1
xgboost,6000,136,0.11,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.11,0.11
xgboost,6000,136,0.12,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.12,0.12
xgboost,6000,136,0.13,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.13,0.13
xgboost,6000,136,0.14,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.14,0.14
xgboost,6000,136,0.15,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.15,0.15
xgboost,6000,136,0.16,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.16,0.16
xgboost,6000,136,0.17,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.17,0.17
xgboost,6000,136,0.18,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.18,0.18
xgboost,6000,136,0.19,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.19,0.19
xgboost,6000,136,0.2,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.2,0.2
xgboost,6000,136,0.21,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.21,0.21
xgboost,6000,136,0.22,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.22,0.22
xgboost,6000,136,0.23,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.23,0.23
xgboost,6000,136,0.24,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.24,0.24
xgboost,6000,136,0.25,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.25,0.25
xgboost,6000,136,0.26,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.26,0.26
xgboost,6000,136,0.27,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.27,0.27
xgboost,6000,136,0.28,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.28,0.28
xgboost,6000,136,0.29,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.29,0.29
xgboost,6000,136,0.3,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.3,0.3
xgboost,6000,136,0.31,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.31,0.31
xgboost,6000,136,0.32,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.32,0.32
xgboost,6000,136,0.33,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.33,0.33
xgboost,6000,136,0.34,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.34,0.34
xgboost,6000,136,0.35000000000000003,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.35000000000000003,0.35000000000000003
xgboost,6000,136,0.36,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.36,0.36
xgboost,6000,136,0.37,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.37,0.37
xgboost,6000,136,0.38,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.38,0.38
xgboost,6000,136,0.39,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.39,0.39
xgboost,6000,136,0.4,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.4,0.4
xgboost,6000,136,0.41000000000000003,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.41000000000000003,0.41000000000000003
xgboost,6000,136,0.42,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.42,0.42
xgboost,6000,136,0.43,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.43,0.43
xgboost,6000,136,0.44,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.44,0.44
xgboost,6000,136,0.45,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.45,0.45
xgboost,6000,136,0.46,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.46,0.46
xgboost,6000,136,0.47000000000000003,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.47000000000000003,0.47000000000000003
xgboost,6000,136,0.48,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.48,0.48
xgboost,6000,136,0.49,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.49,0.49
xgboost,6000,136,0.5,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.5,0.5
xgboost,6000,136,0.51,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.51,0.51
xgboost,6000,136,0.52,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.52,0.52
xgboost,6000,136,0.53,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.53,0.53
xgboost,6000,136,0.54,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.54,0.54
xgboost,6000,136,0.55,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.55,0.55
xgboost,6000,136,0.56,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.56,0.56
xgboost,6000,136,0.5700000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.5700000000000001,0.5700000000000001
xgboost,6000,136,0.58,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.58,0.58
xgboost,6000,136,0.59,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.59,0.59
xgboost,6000,136,0.6,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.6,0.6
xgboost,6000,136,0.61,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.61,0.61
xgboost,6000,136,0.62,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.62,0.62
xgboost,6000,136,0.63,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.63,0.63
xgboost,6000,136,0.64,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.64,0.64
xgboost,6000,136,0.65,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.65,0.65
xgboost,6000,136,0.66,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.66,0.66
xgboost,6000,136,0.67,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.67,0.67
xgboost,6000,136,0.68,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.68,0.68
xgboost,6000,136,0.6900000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.6900000000000001,0.6900000000000001
xgboost,6000,136,0.7000000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.7000000000000001,0.7000000000000001
xgboost,6000,136,0.71,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.71,0.71
xgboost,6000,136,0.72,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.72,0.72
xgboost,6000,136,0.73,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.73,0.73
xgboost,6000,136,0.74,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.74,0.74
xgboost,6000,136,0.75,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.75,0.75
xgboost,6000,136,0.76,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.76,0.76
xgboost,6000,136,0.77,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.77,0.77
xgboost,6000,136,0.78,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.78,0.78
xgboost,6000,136,0.79,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.79,0.79
xgboost,6000,136,0.8,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.8,0.8
xgboost,6000,136,0.81,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.81,0.81
xgboost,6000,136,0.8200000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.8200000000000001,0.8200000000000001
xgboost,6000,136,0.8300000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.8300000000000001,0.8300000000000001
xgboost,6000,136,0.84,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.84,0.84
xgboost,6000,136,0.85,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.85,0.85
xgboost,6000,136,0.86,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.86,0.86
xgboost,6000,136,0.87,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.87,0.87
xgboost,6000,136,0.88,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.88,0.88
xgboost,6000,136,0.89,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.89,0.89
xgboost,6000,136,0.9,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.9,0.9
xgboost,6000,136,0.91,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.91,0.91
xgboost,6000,136,0.92,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.92,0.92
xgboost,6000,136,0.93,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.93,0.93
xgboost,6000,136,0.9400000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.9400000000000001,0.9400000000000001
xgboost,6000,136,0.9500000000000001,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.9500000000000001,0.9500000000000001
xgboost,6000,136,0.96,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.96,0.96
xgboost,6000,136,0.97,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.97,0.97
xgboost,6000,136,0.98,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.98,0.98
xgboost,6000,136,0.99,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,0.99,0.99
xgboost,6000,136,1.0,0.0,0.0,0.0,0.038600673048319975,0.6078540044940214,0.02252077310931163,0.0,1.0,"[[5864, 0], [136, 0]]",68000.0,11.333333333333334,0,0.0,0,136,0,0.0,1.0,1.0
